Date,Open,High,Low,Close,Adj Close,Volume
27/07/2021,149.119995,149.210007,145.550003,146.770004,146.55043,104818600
28/07/2021,144.809998,146.970001,142.539993,144.979996,144.763107,118931200
29/07/2021,144.690002,146.550003,144.580002,145.639999,145.422119,56699500
30/07/2021,144.380005,146.330002,144.110001,145.860001,145.641785,70382000
02/08/2021,146.360001,146.949997,145.25,145.520004,145.302307,62880000
03/08/2021,145.809998,148.039993,145.179993,147.360001,147.139542,64786600
04/08/2021,147.270004,147.789993,146.279999,146.949997,146.730164,56368300
05/08/2021,146.979996,147.839996,146.169998,147.059998,146.839996,46397700
06/08/2021,146.350006,147.110001,145.630005,146.139999,146.139999,54067400
09/08/2021,146.199997,146.699997,145.520004,146.089996,146.089996,48908700
10/08/2021,146.440002,147.710007,145.300003,145.600006,145.600006,69023100
11/08/2021,146.050003,146.720001,145.529999,145.860001,145.860001,48493500
12/08/2021,146.190002,149.050003,145.839996,148.889999,148.889999,72282600
13/08/2021,148.970001,149.440002,148.270004,149.100006,149.100006,59318800
16/08/2021,148.539993,151.190002,146.470001,151.119995,151.119995,103296000
17/08/2021,150.229996,151.679993,149.089996,150.190002,150.190002,92229700
18/08/2021,149.800003,150.720001,146.149994,146.360001,146.360001,86326000
19/08/2021,145.029999,148,144.5,146.699997,146.699997,86960300
20/08/2021,147.440002,148.5,146.779999,148.190002,148.190002,59947400
23/08/2021,148.309998,150.190002,147.889999,149.710007,149.710007,60131800
24/08/2021,149.449997,150.860001,149.149994,149.619995,149.619995,48606400
25/08/2021,149.809998,150.320007,147.800003,148.360001,148.360001,58991300
26/08/2021,148.350006,149.119995,147.509995,147.539993,147.539993,48597200
27/08/2021,147.479996,148.75,146.830002,148.600006,148.600006,55721500
30/08/2021,149,153.490005,148.610001,153.119995,153.119995,90689700
